No;Group;Generic name;Canonical_Smiles;PubChem ID;PubMed ID
C_114;Control;CHEMBL2420901;C1CC2(CCN(CC2)C3=NC=NC4=C3NC=N4)NCC1CC5=CC=CC=C5;72164205;23920481
C_115;Control;CHEMBL2425144;CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)N4C=NC5=C(N=CN=C54)N;15945881;23973211
C_116;Control;CHEMBL2425156;CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4;71695585;23973211
C_117;Control;CHEMBL2436978;CN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(NC=C4C5=CC6=C(C=C5)NC=C6)N=C3;54764565;24044867
C_118;Control;CHEMBL263796;CNC(=O)C1=CN=CC(=C1)C=CC2=C(C=CC=C2Cl)Cl;44418547;PubChem Bioassay
C_119;Control;CHEMBL266707;C1CSC2=NC(=C(N21)C3=CC=C(C=C3)F)C4=CC=NC=C4;453216;PubChem Bioassay
C_120;Control;CHEMBL267228;C1OC2=C(O1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)CO)C5=CC=CC=N5;9951300;PubChem Bioassay
C_121;Control;CHEMBL269450;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=C(C=C4)F)C5=CC=C(C=C5)F;9910722;PubChem Bioassay
C_122;Control;CHEMBL273611;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC5=C(C=C4)OCO5)C6=CC=C(C=C6)F;15872403;PubChem Bioassay
C_123;Control;CHEMBL274863;C1COCCN1CCCN2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F;9800117;PubChem Bioassay
C_124;Control;CHEMBL1077739;C1CNCCC1C2=CN3C(=NC=C3C(=O)NC4=CC=CC=C4Cl)C=C2;46882744;19783434
C_125;Control;CHEMBL275200;CC(C)(C)C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F;18536613;PubChem Bioassay
C_126;Control;CHEMBL275724;C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=C(C=C4)C(=O)N)C5=CC=C(C=C5)F;9890357;PubChem Bioassay
C_127;Control;CHEMBL281957;CCN(CC)CC=CC1=C(C2=C(C3=C(C=C2)N=C(N3C)NC4=C(C=CC=C4Cl)Cl)C(=O)N1)C;9869943;12672234
C_128;Control;CHEMBL303351;C1=CC(=CC(=C1)Cl)N2C(=CN=N2)C3=CC=NC=C3;13714290;22104147
C_129;Control;CHEMBL3091673;COC1=C(C=C2CN(CCC2=C1)CC(=O)NC3=CC4=C(C=C3)NC(=O)C4=CC5=CN=CN5)OC;72725141;26498573
C_130;Control;CHEMBL3092460;C1=CC(=C(C(=C1)Cl)Cl)S(=O)(=O)NC2=CC=C(C=C2)C3=NC4=NNC(=C4N=C3)N;71536970;25589934
C_131;Control;CHEMBL3092468;C1=CC(=CC=C1C2=NC3=NNC(=C3N=C2)N)NS(=O)(=O)C4=C(C=CC(=C4)Cl)F;71506845;25589934
C_132;Control;CHEMBL3102948;COC1=C(C=C(C=C1)C2=CC3=C(NC=C3C4=CC(=C(C=C4)OC)OC)N=C2)OC;72792686;25004409
C_133;Control;CHEMBL3133762;C1COCCN1C(=O)N2C=C(C3=C2C=CC(=C3)Br)C4=NC(=NC=C4)N;76314850;26048785
C_134;Control;CHEMBL1078665;CC1=CC(=C(C(=O)N1CC2=CC=C(C=C2)CN(C)C)Br)OCC3=C(C=C(C=C3)F)F;22050722;19751974
C_135;Control;CHEMBL3133770;CC1=C(C(=NO1)C)CN2C=C(C3=CC=CC=C32)C4=NC(=NC=C4)N;76325752;26048785
C_136;Control;CHEMBL318892;CN1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)NC4=CC=CC=C4)C5=CC=C(C=C5)F;17892742;PubChem Bioassay
C_137;Control;CHEMBL319988;C1CC(CCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F)O;22464120;PubChem Bioassay
C_138;Control;CHEMBL3215582;CC1=C(C2=C(C=C1)C(=NC=C2)NC3=CC=C(C=C3)Cl)NC4=C(C=CC=N4)C5=C6C(=NC=N5)N=CN6;90664306;19764794
C_139;Control;CHEMBL3236464;CCCS(=O)(=O)NC1=CC=CC(=C1C#N)NC2=CC3=C(C=C2)N=CN(C3=O)C;60197316;24675381
C_140;Control;CHEMBL324153;C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3;5329453;20932747
C_141;Control;CHEMBL3261228;CCOC(=O)C1=C(N=C(S1)C2=CC=NC=C2)O;135761798;24793884
C_142;Control;CHEMBL3264059;C1CC(CCC1N)NC2=NN3C(=NC=C3C4=CN=C(N=C4)NC5=C(C=CC=N5)F)C=C2;66550504;24689770
C_143;Control;CHEMBL3298512;CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)C=C;15296047;24900862
C_144;Control;CHEMBL330422;CN1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)NCCO)C4=CC=C(C=C4)F;44329036;PubChem Bioassay
C_145;Control;CHEMBL1081678;CC1=CC(=C(C(=O)N1C2=NC=C(N=C2)CO)Br)OCC3=C(C=C(C=C3)F)F;46882408;19751974
C_146;Control;CHEMBL3319457;COC1=CC(=CC(=C1OC)OC)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)N;118709553;25004409
C_147;Control;CHEMBL3319467;COC1=C(C=C(C=C1)C2=CNC3=C2C=C(C=N3)C4=CC(=C(C=C4)C(=O)N5CCOCC5)N)OC;118709563;25004409
C_148;Control;CHEMBL3319468;COC1=C(C=C(C=C1)C2=CNC3=C2C=C(C=N3)C4=CC(=C(C(=C4)OC)OC)OC)OC;118709564;25004409
C_149;Control;CHEMBL3319470;COC1=C(C=C(C=C1)C2=CC3=C(NC=C3C4=CC(=C(C=C4)OC)OC)N=C2)N;118709566;25004409
C_150;Control;CHEMBL3330255;C1=CC=C(C=C1)CC(=O)NC2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)S(=O)(=O)N;67455813;25043312
C_151;Control;CHEMBL3330410;C1CCN(C1)C(C2=CSC=C2)C(=O)NC3=CC4=C(C=C3)NN=C4C5=CC(=CC=C5)S(=O)(=O)N;101902999;25043312
C_152;Control;CHEMBL3331445;CCOC(=O)C1=C(N=C2N(C1C3=CC=C(C=C3)Cl)C(=O)C(=CC4=CC(=C(C=C4)O)O)S2)C;101898596;25131958
C_153;Control;CHEMBL3331446;CCOC(=O)C1=C(N=C2N(C1C3=CC=C(C=C3)Cl)C(=O)C(=CC4=CC(=C(C(=C4)O)O)O)S2)C;118713735;25131958
C_154;Control;CHEMBL3338802;CC1=CC=C(C=C1)C2=CC(=NN2C3=NC4=CC=CC=C4C=C3)C(=O)NC5=CC(=NC=C5)Cl;118715573;25247770
C_155;Control;CHEMBL3355059;COC1=C(C=CC(=C1)C2=CNN=C2)C(=O)NC3=CC4=C(CCNCC4)C=C3;73442760;25589925
C_156;Control;CHEMBL1096290;CCN1C2=C(C(=NC(=C2)CN3CCCC3)C#CC(C)(C)O)N=C1C4=NON=C4N;11959377;PubChem Bioassay
C_157;Control;CHEMBL3361128;C1=CC=C2C(=C1)C(=O)C(=CC3=CC(=C(C=C3)O)O)O2;21100709;25462247
C_158;Control;CHEMBL337642;C1COCCOCCOCCOCCN2C=C(C3=C2N=CC=C3)C4=C(C5=CN1C6=C5C=CC=N6)C(=O)NC4=O;10143231;12954055
C_159;Control;CHEMBL340776;C1COCCOCCOCCN2C=C(C3=C2N=CC=C3)C4=C(C5=CN1C6=C5C=CC=N6)C(=O)NC4=O;10141037;12954055
C_160;Control;CHEMBL3427172;COC(=O)C1CSC(=N1)C2=NC3=C(S2)C=C(C=C3)O;136078453;25768698
C_161;Control;CHEMBL3427173;COC1=CC2=C(C=C1)N=C(S2)C3=NC(CS3)C(=O)O;688511;25768698
C_162;Control;CHEMBL3427174;COC1=CC2=C(C=C1)N=C(S2)C3=NC(CS3)C(=O)O;688512;25768698
C_163;Control;CHEMBL3427175;COC1=CC2=C(C=C1)N=C(S2)C3=NC(CS3)C(=O)OC;118737654;25768698
C_164;Control;CHEMBL3427176;COC1=CC2=C(C=C1)N=C(S2)C3=NC(CS3)C(=O)OC;118737655;25768698
C_165;Control;CHEMBL3427176;CC1(C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)OC)C(=O)O)C;118737656;25768698
C_166;Control;CHEMBL3427178;CC1(C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)OC)C(=O)O)C;118737657;25768698
C_167;Control;CHEMBL1096626;CCN1C2=CC(=NC(=C2N=C1C3=NON=C3N)C#CC(C)(C)O)OCC(C4=CC=CC=C4)N;11959682;PubChem Bioassay
C_168;Control;CHEMBL3427180;CC1(C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)O)C(=O)O)C;136934962;25768698
C_169;Control;CHEMBL3427182;C1C(N=C(S1)C2=NC3=C(C=C2)C=C(C=C3)O)C(=O)O;136934963;25768698
C_170;Control;CHEMBL3427183;C1C(N=C(S1)C2=NC3=C(C=CC=C3O)C=C2)C(=O)O;136078457;25768698
C_171;Control;CHEMBL3427184;C1C(N=C(S1)C2=NC3=C(C=CC=C3O)C=C2)C(=O)O;136934964;25768698
C_172;Control;CHEMBL3427184;C1CN(CCC1C2=CC(=CC=C2)Cl)CCC3=CN(N=C3)C4=NC=CC5=C4N=CNC5=O;137175094;26741168
C_173;Control;CHEMBL3593290;CCC1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN=C(S3)NC4=CC(=NC(=N4)C)N5CCN(CC5)CC;88876355;26081023
C_174;Control;CHEMBL3605056;C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCCN)I;91827516;26275681
C_175;Control;CHEMBL361237;C1=CC2=C(C=CC(=N2)C3=C(N=C(S3)N)C4=CC=C(C=C4)F)N=C1;11290221;PubChem Bioassay
C_176;Control;CHEMBL3623375;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C(=CSC4=N3)C(=O)NCCCN(C)C;122192466;26342867
C_177;Control;CHEMBL3623443;CC(C)C(=O)NC1=NC=C(S1)C2=C(C=NC=C2)C3=C(C=C(C=C3)OC)C(F)(F)F;117918919;26356364
C_178;Control;CHEMBL1096634;CCN1C2=CC(=NC(=C2N=C1C3=NON=C3N)C#CC(C)(C)O)OCC(C4=CC=CC=C4)N;11959683;PubChem Bioassay
C_179;Control;CHEMBL3629013;C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5;91936970;26431428
C_180;Control;CHEMBL365072;CCC1=NC=CC2=C1N=C(N2CC)C3=NON=C3N;44397147;PubChem Bioassay
C_181;Control;CHEMBL370108;C1COCCN1C2=CC(=O)C3=C(O2)C=C(C=C3)C4=CC(=CC(=C4)N)C(=O)O;11632011;16302822
C_182;Control;CHEMBL371968;C1COCCN1C2=CC(=O)C3=C(O2)C=C(C=C3)C4=CC=CS4;11573216;16302822
C_183;Control;CHEMBL3727498;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=NNC5=CC=CC=C54)NC2=O)C;118696320;PubChem Bioassay
C_184;Control;CHEMBL3727534;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=C(C=C3)C4=CC=C(S4)C5=CC=CC=C5)NC2=O)C;90452948;PubChem Bioassay
C_185;Control;CHEMBL3727691;CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=CC=C4NC3=O)C5=CC=C(C=C5)C6=CC=CC=C6;90453037;PubChem Bioassay
C_186;Control;CHEMBL3727865;CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=C(C=C4)C5=CSC(=N5)C6=CC=CC=C6)NC3=O;90452988;PubChem Bioassay
C_187;Control;CHEMBL3727949;CC1=CC(=C(N1)C=C2C3=C(C=CC=C3NC2=O)C4=CN=C(N=C4)OC)C;118696403;PubChem Bioassay
C_188;Control;CHEMBL3728128;CC1=CC(=C(N1)C=C2C3=CC=CC(=C3NC2=O)C4=CN=CN=C4)C;118696401;PubChem Bioassay
C_189;Control;CHEMBL1163510;C1CN(C2=C(N1)N=CC(=C2)C3=CC=C(C=C3)C(=O)O)CC4=C(C=CC(=C4)Cl)C(F)(F)F;46906718;20483621
C_190;Control;CHEMBL3728396;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=CSC(=N4)C5=CC=CC=C5)C;86268677;PubChem Bioassay
C_191;Control;CHEMBL3728544;CC1=CC(=C(N1)C=C2C3=C(C=CC=C3NC2=O)C4=CC5=C(C=C4)C=CN5)C;118696397;PubChem Bioassay
C_192;Control;CHEMBL3728723;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=N3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C;90452964;PubChem Bioassay
C_193;Control;CHEMBL3729638;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC=C3NC2=O)C4=CC=C(C=C4)C5=CC=CC=C5)C;90453004;PubChem Bioassay
C_194;Control;CHEMBL3729867;CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=C(C=C4)C5=CC=C(S5)C6=CC=CC=C6)NC3=O;90452968;PubChem Bioassay
C_195;Control;CHEMBL3729991;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=CC=NC=C4)C;118696410;PubChem Bioassay
C_196;Control;CHEMBL3730041;CC1=C(NC(=C1C(=O)N2CCOCC2)C)C=C3C4=C(C=C(C=C4)C5=CSC(=N5)C6=CC=CC=C6)NC3=O;90453020;PubChem Bioassay
C_197;Control;CHEMBL3730138;CC1=CC(=C(N1)C=C2C3=CC=CC(=C3NC2=O)C4=CC=NC=C4)C;118696408;PubChem Bioassay
C_198;Control;CHEMBL3730146;CC1=CC(=C(N1)C=C2C3=C(C=CC=C3NC2=O)C4=C(N=CC=C4)OC)C;118696404;PubChem Bioassay
C_199;Control;CHEMBL3730165;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CC=C(O4)C5=CC=CC=C5)NC2=O)C;90417798;PubChem Bioassay
C_200;Control;CHEMBL1163518;C1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)C(F)(F)F)N=C3;46906792;20483621
C_201;Control;CHEMBL3730313;CC1=CC(=CN=C1)C2=C3C(=CC=C2)C(=CC4=C(C=C(N4)C)C)C(=O)N3;118696407;PubChem Bioassay
C_202;Control;CHEMBL3730355;CC1=CC(=C(N1)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5CCNCC5)NC2=O)C;127036319;PubChem Bioassay
C_203;Control;CHEMBL3730376;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CN=CC=C4)NC2=O)C;118696343;PubChem Bioassay
C_204;Control;CHEMBL3730434;CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=C(C=C4)C5=C(N=C(O5)C6=CC=CC=C6)C)NC3=O;90452985;PubChem Bioassay
C_205;Control;CHEMBL3730473;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=C(C=C5)O)NC2=O)C;136644194;PubChem Bioassay
C_206;Control;CHEMBL3730729;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=CN=CN=C4)C;118696411;PubChem Bioassay
C_207;Control;CHEMBL3730730;CC1=CC(=C(N1)C=C2C3=CC=CC(=C3NC2=O)C4=CN=CC5=CC=CC=C54)C;118696406;PubChem Bioassay
C_208;Control;CHEMBL3730782;CC1=C(NC(=C1C(=O)OC)C)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5CCNCC5)NC2=O;127036532;PubChem Bioassay
C_209;Control;CHEMBL3730916;CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=CC=CC(=C4NC3=O)C5=CSC(=N5)C6=CC=CC=C6;86268879;PubChem Bioassay
C_210;Control;CHEMBL3730933;CC1=CC(=C(N1)C=C2C3=C(C=CC=C3NC2=O)C4=CN=CN=C4)C;118696405;PubChem Bioassay
C_211;Control;CHEMBL1163559;C1CCN(C1)C2CCN(CC2)C(=O)C3=CC=C(C=C3)C4=CC5=C(NCCN5CC6=C(C=CC(=C6)Cl)C(F)(F)F)N=C4;46871638;20483621
C_212;Control;CHEMBL3730948;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=C(C=C3)C4=C(N=C(O4)C5=CC=CC=C5)C)NC2=O)C;86268881;PubChem Bioassay
C_213;Control;CHEMBL3730948;C1COCCC1NC2=NC=C3CCN(CC3=N2)C(=O)NC(CO)C4=CC(=C(C=C4)Cl)F;86298673;24813737
C_214;Control;CHEMBL3731129;CC1=CC(=C(N1)C=C2C3=C(C=CC(=C3)C4=CC5=C(C=C4)C=NNC5=O)NC2=O)C;118696617;PubChem Bioassay
C_215;Control;CHEMBL3731274;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CC=C(S4)C5=CC=CS5)NC2=O)C;90452976;PubChem Bioassay
C_216;Control;CHEMBL3731748;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=CC5=C(C=C4)C=CN5)C;118696412;PubChem Bioassay
C_217;Control;CHEMBL3731842;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=C(N=CC=C4)OC)C;118696413;PubChem Bioassay
C_218;Control;CHEMBL3731934;CC1=CC(=C(N1)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5CCCNC5)NC2=O)C;127036530;PubChem Bioassay
C_219;Control;CHEMBL3732044;C1CCC(CC1)CCC=C2C(=O)N(C(=O)S2)CCN;56969263;PubChem Bioassay
C_220;Control;CHEMBL3732142;CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)C=C3C4=C(C=CC(=C4)C5=CN(N=C5)C6=CC=CC=N6)NC3=O;86268275;PubChem Bioassay
C_221;Control;CHEMBL3732210;CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)C=C3C4=C(C=CC(=N4)C5=CSC(=N5)C6=CC=CC=C6)NC3=O;90452963;PubChem Bioassay
C_222;Control;2G11;O=C(CNC(=O)C1=CC2=C(ON=C2C=C1)C1=CC=CC=C1)NCCC1=CNC2=CC=CC=C12;NN;30763060
C_223;Control;CHEMBL1163565;CC(=O)N1CCN(CC1)C2=NC=CC(=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)C(F)(F)F)N=C3;46906794;20483621
C_224;Control;CHEMBL3732268;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=NC=C(C=C4)C5=CC=CC=C5)NC2=O)C;118696333;PubChem Bioassay
C_225;Control;CHEMBL3732410;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=NC(=CS4)C5=CC=CC=C5)NC2=O)C;90417054;PubChem Bioassay
C_226;Control;CHEMBL3732638;CC1=CC(=C(N1)C=C2C3=CC=CC(=C3NC2=O)C4=CN=C(C=C4)OC)C;118696398;PubChem Bioassay
C_227;Control;CHEMBL3732638;CC1=CC(=C(N1)C=C2C3=CC=CC(=C3NC2=O)C4=CN=C(N=C4)OC)C;118696399;PubChem Bioassay
C_228;Control;CHEMBL3732974;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC(=C3NC2=O)C4=CN=CC(=C4)C)C;118696409;PubChem Bioassay
C_229;Control;CHEMBL3735816;COC1=C(C2=C(C=C1)C(=C(O2)C=C3C4=C(N=CC=C4)N=N3)O)CN5CCNCC5;136609604;26547690
C_230;Control;CHEMBL3735890;CC(C1=C(C=CC2=C1OC(=C2O)C=C3C4=C(N=CC=C4)N=N3)OC)N5CCNCC5;136380901;26547690
C_231;Control;CHEMBL3736320;CC(C)N1C2=NC=NC(=C2C(=N1)C#CC3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)C(F)(F)F)N;127034964;29407977
C_232;Control;CHEMBL3741589;C1C(CN1CC2=CC=C(C=C2)OCC3=CC(=C(C=C3)Cl)Cl)C(=O)O;46872626;26509640
C_233;Control;CHEMBL3746293;CC1=C(C=CC(=C1NC(=O)C2=CC3=CC=CC=C3S2)F)C4=NNC(=O)C(=C4)NC5=NN6CCN(CC6=C5)C;58540422;26675441
C_234;Control;CHEMBL1163566;C1CN(CCN1)C2=NC=CC(=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)C(F)(F)F)N=C3;46871653;20483621
C_235;Control;CHEMBL3758602;CC1(C2=C(CO1)C(=NC(=N2)C3=CNN=C3)NC4=NNC5=C4C=CC=C5Cl)C;92132732;26639762
C_236;Control;CHEMBL376967;CC(C(=O)N)N(CCN(C)C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F;44410954;16516473
C_237;Control;CHEMBL377383;CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)C)N)Cl;16007116;16854050
C_238;Control;CHEMBL3774632;CC(C)C1=C2C(=NN1)C(=NC(=N2)NCC(C)O)NCC3=CC=C(C=C3)C4=CC=CC=N4;127030849;26851505
C_239;Control;CHEMBL3774885;CN1C=C(C=N1)C2=CC=C(C=C2)CC3=C4C=C(C=CC4=NN3)C(=O)N5CCOCC5;127032020;26852363
C_240;Control;CHEMBL3775317;CN1C=C(C=N1)C2=CC=C(C=C2)CC3=C4C=C(C=CC4=NN3)C(=O)N5CCC(C5)O;118960044;26852363
C_241;Control;CHEMBL3775576;CNC(=O)C1=CC2=C(NN=C2C=C1)CC3=CC4=C(C=C3)N(N=C4)C;118960212;26852363
C_242;Control;CHEMBL377772;COC1=CC2=C(C=C1CN3CCCC3CC(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F;44410959;16516473
C_243;Control;CHEMBL3779913;C1CC(CCC1N)NC2=C(C(=O)NC=C2)C3=NC4=CC=CC=C4N3;135567142;26927423
C_244;Control;CHEMBL378370;CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C4CCNC4=O;44410948;16516473
C_245;Control;CHEMBL1163567;COC1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)C(F)(F)F)N=C3;46906793;20483621
C_246;Control;CHEMBL378627;CC(C)OC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)N)C#N;11640926;16759099
C_247;Control;CHEMBL379093;C1=CC=C(C=C1)C#CC2=CN=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl;11502866;PubChem Bioassay
C_248;Control;CHEMBL3792850;C1CN(CCN1CC2=CC=C(C=C2)NC(=O)C3=NNC4=CC=CC=C43)C5=CC=CC=C5;127028834;26995531
C_249;Control;CHEMBL379367;C1CCC2=C(C1)C(=C(S2)NC(=O)C3CC3)C(=O)N;673481;17616581
C_250;Control;CHEMBL3793843;C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)NC(=O)C4=NNC5=CC=CC=C54;127028832;26995531
C_251;Control;CHEMBL379601;CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)CC(=O)N;11682843;16516473
C_252;Control;CHEMBL3798256;CN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)NC2=C(C=CC=N2)C3=C4C(=NC=N3)N=CN4)F;118988423;27085672
C_253;Control;CHEMBL379849;C1C(=CC2=CC=CC=C2F)C(=O)C(=CC3=CC=CC=C3F)CN1;9885748;23550937
C_254;Control;CHEMBL379905;CN(CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F)C(COC)C(=O)N;11719305;16516473
C_255;Control;CHEMBL379929;CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=CC=C4;9948405;16759861
C_256;Control;CHEMBL1164180;CN1CCN(CC1)C2=NC=C(C=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)C(F)(F)F)N=C3;46871637;20483621
C_257;Control;CHEMBL380006;CC(C(=O)N(C)C)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F;44410723;16516473
C_258;Control;CHEMBL380386;CC(C(=O)N)NCC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F;11516978;16516473
C_259;Control;CHEMBL380454;COC1=CC2=C(C=C1CN3CCC(C3)C(=O)N)C(=NC=N2)NC4=C(C(=CC=C4)Cl)F;44411048;16516473
C_260;Control;CHEMBL3808884;CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)CNC4=CN=C5C(=C4)C=C(N5)C(=O)OC;68796885;27010810
C_261;Control;CHEMBL380889;CN(C)CC(C(=O)N)N(C)CC1=CC2=C(C=C1OC)N=CN=C2NC3=C(C(=CC=C3)Cl)F;44411161;16516473
C_262;Control;CHEMBL3814140;CCC1=CC(=NC(=N1)N)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C5CCNCC5;44593990;27217002
C_263;Control;CHEMBL3814340;CCCCC1=CC(=NC(=N1)N)C2=CNC3=C2C=CC=N3;25110819;27217002
C_264;Control;CHEMBL3815046;CCCCC1=CC(=NC(=N1)N)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C5CCNCC5;67041250;27217002
C_265;Control;CHEMBL3818239;C1CC1C(C2=CC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6C7CCC6CC(C7)O;73670207;27335255
C_266;Control;CHEMBL3819210;CC1=C(C=CC(=C1)C2=C3N=C(N=C(N3N=C2)NCC4CCOCC4)OC5=CC=CC=C5)C(=O)NC6CC6;75202872;27335255
C_267;Control;CHEMBL1164181;CN1CCN(CC1)C2=NC=C(C=C2)C3=CC4=C(NCCN4CC5=C(C=CC(=C5)Cl)Cl)N=C3;46906624;20483621
C_268;Control;CHEMBL3824119;C1=CN(C(=O)C(=C1)C(=O)NCC(=O)NC2=CC3=C(C=C2)NC(=O)C3=CC4=CN=CN4)CC5=CC(=C(C=C5)F)F;124126403;27123901
C_269;Control;CHEMBL3824119;CC1(C2=C(CO1)C(=NC(=N2)C3=CNN=C3)NC4=NNC5=CC=CC=C54)C;127027694;26639762
C_270;Control;CHEMBL382501;C1COCCN1C2=CC(=O)C3=C(O2)C=C(C=C3)C4=CC=C(C=C4)OCC5=CC=CC=C5;11690144;16302822
C_271;Control;CHEMBL382638;COC1=CC2=C(C=C1CN3CCCC3C(=O)N)C(=NC=N2)NC4=CC(=C(C=C4)F)Cl;11546457;16516473
C_272;Control;CHEMBL382638;C1COCCN1C2=CC(=O)C3=C(O2)C=C(C=C3)C4=CC5=C(C=C4)N=CC=C5;11552204;16302822
C_273;Control;CHEMBL382822;CN(C)C(=O)C1CCCN1CC2=CC3=C(C=C2OC)N=CN=C3NC4=C(C(=CC=C4)Cl)F;44410955;16516473
